dir,env_name,actor_update_mode,seed,seed_index,action_dim,action_pad,obs_dim,critic_obs_dim,estep_num_samples,eps_e,alpha_entropy,alpha_kl,gamma,lmbda,time_steps,iteration,checkpoint_frac,final_eval_return,ess_final,ess_degenerate,nan_in_eval,normalize_env,train_seconds,hydra_run_dir,files_present,n_missing,bytes_total,mtime_utc,sha256_actor,sha256_critic,sha256_meta,sha256_normalizer,present_in,sha256_agreement,fields_differing
exports/WalkerRun_weighted_mle_pad6_s3_final,WalkerRun,weighted_mle,3,0,12,6,24,24,32,0.5,0.015279999934136868,0.6283804178237915,0.99,0.95,52297728,399,1.0,892.569091796875,19.063547134399414,False,False,True,3634.673029522004,/home/human/workspaces/reppo_original/outputs/2026-08-31/09-34-06,actor.npz|critic.npz|meta.json|normalizer.npz,0,5779248,2026-08-31T10:34:46Z,c5a615bbeb9088b73452591dc296cd9a73eb3b707f9474c4e7ddc52266ef1127,03af82bad72fb97f2763f64403052292120b6034df64397faef782a37dbb1afd,e19fc944ad2bbb340825704ff3a9b1907918682c3035a511edb04d17cb1d459b,9d237fc0fa7242082d0bb82d5b44d8402d9b509ea95c0899bbd976185c6a076b,workstation,single-source,
exports/WalkerRun_weighted_mle_pad6_s4_final,WalkerRun,weighted_mle,4,0,12,6,24,24,32,0.5,0.015279999934136868,0.6236552596092224,0.99,0.95,52297728,399,1.0,892.9846801757812,18.892166137695312,False,False,True,3657.4757810989977,/home/human/workspaces/reppo_original/outputs/2026-08-31/11-02-15,actor.npz|critic.npz|meta.json|normalizer.npz,0,5779251,2026-08-31T12:03:17Z,2afb7245d57e35902a2da1ba025e02445314c81c9fdc87b90d48de74932db87a,b1b5ffb380ff77c7de45d1f439631903cc2366146594d26f080d13ce7f95a1de,c79805c8da3823fedee1e8936b4f65cf0b085eff2f28d917d28aeab9b960eb9a,72771aacbd308cf9d5183e96cad71afae1318644bfaae19d47f28b23bb18731f,workstation,single-source,
exports/WalkerRun_weighted_mle_s101_final,WalkerRun,weighted_mle,101,0,6,0,24,24,32,0.5,0.014509915374219418,0.4814116060733795,0.99,0.95,52297728,399,1.0,909.2294311523438,21.018461227416992,False,False,True,1269.5986936059926,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/walker_B_s101,actor.npz|critic.npz|meta.json|normalizer.npz,0,5747268,2026-09-01T12:25:14Z,f5f08c2e570ccce9d08cbef2f036aef7a6a95fa3b03d56ef2f9e7d2ef23c5cfd,8ead4a9d0bdc7724554b205e8de45966609d801b3fd3da1dc4624bc626f9d78c,551f1713aeba061fb8578d49e2cf5699c5e9daf476bf7d70ecad09db6f545d62,4a825b404b42e00e0ac434bb724292860fcc13a00c9c50a8a3be07d99aa1fb29,claix,single-source,
exports/WalkerRun_weighted_mle_s102_final,WalkerRun,weighted_mle,102,0,6,0,24,24,32,0.5,0.014509915374219418,0.5815193057060242,0.99,0.95,52297728,399,1.0,879.208984375,20.74217987060547,False,False,True,1270.4502266579948,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/walker_B_s102,actor.npz|critic.npz|meta.json|normalizer.npz,0,5747250,2026-09-01T12:25:43Z,d6170a5aeb2ca046f188789e54aba8ead9272293d8e7da51c8d5df04f098b5eb,9f7d0ef28b08daa848b895fac278aea02ba9af660a88be7e08b19f533a25f68e,6d6b55e8b049e69713b295ec6399c66f54fe02c1c1d6556e5607657e47c9551a,d91d34ab5b2000db207b88844a13fdfd6d8e50c7baf9fc1bc56eddaf1dfb3f49,claix,single-source,
exports/WalkerRun_weighted_mle_s103_final,WalkerRun,weighted_mle,103,0,6,0,24,24,32,0.5,0.014509915374219418,0.5948183536529541,0.99,0.95,52297728,399,1.0,907.6688232421875,21.412899017333984,False,False,True,1278.07445947401,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/walker_B_s103,actor.npz|critic.npz|meta.json|normalizer.npz,0,5747292,2026-09-01T12:26:41Z,6e6eb567e2d6d3d9fe62e12d48c5b48dc6d31dea8f22cf2c883b6f027e457c8f,404c08eddcb37c6544540869aa0368ad9b76dc6609b4c81791506bb1b7341719,3195839d6c6903a5db3853b8139d4a67cf65bbe62d9c486097b3c341f2d10df1,95b229f8da399afab1ff1b4837c1cd5d5fe7389e409c76971322e6c9b2dec83b,claix,single-source,
exports/WalkerRun_weighted_mle_s104_final,WalkerRun,weighted_mle,104,0,6,0,24,24,32,0.5,0.014509915374219418,0.6038638949394226,0.99,0.95,52297728,399,1.0,890.2717895507812,20.13007354736328,False,False,True,1263.6395869499975,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/walker_B_s104,actor.npz|critic.npz|meta.json|normalizer.npz,0,5747277,2026-09-01T12:28:32Z,7f28eb77e3576de93eb350c969c53077d072c55e7b0521e0709ae349c97e296d,657754bbc2515aedd56f85f4fca0593a1008051d77d76dabc5a1769eb9f21e8e,ed22783f19718a080958287f982b9ecaeb746aa2b62ddc83eb06786df2074235,23731f6d93bce4b6c3eb27e268a764bf27edfed1e6c22a2589a6cf5522a094a1,claix,single-source,
exports/WalkerRun_weighted_mle_s105_final,WalkerRun,weighted_mle,105,0,6,0,24,24,32,0.5,0.014509915374219418,0.5798273086547852,0.99,0.95,52297728,399,1.0,909.4074096679688,21.03313446044922,False,False,True,1262.3918268200068,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/walker_B_s105,actor.npz|critic.npz|meta.json|normalizer.npz,0,5747269,2026-09-01T12:43:30Z,f88d2f626caf07975b14afd48a6cbede65a8e55a9e07a6fb5037d2e901d33ca6,73290fd689d332dafa6b5debe216bec8f8a3de44c390c801e73912be9bad0a52,e4d2fdeda75ac1cabdee2ffd68de346fa2f773c3188805e9cf29a9f24f5a8d0e,c87fd95ef34c9f85398d2da7258c73768d3643ae69cb1b7433801873aa007d8d,claix,single-source,
exports/WalkerRun_weighted_mle_s106_final,WalkerRun,weighted_mle,106,0,6,0,24,24,32,0.5,0.014509915374219418,0.5527227520942688,0.99,0.95,52297728,399,1.0,918.0025634765625,20.810819625854492,False,False,True,1259.7001995699975,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/walker_B_s106,actor.npz|critic.npz|meta.json|normalizer.npz,0,5747272,2026-09-01T12:44:20Z,35785077038e54357e11867224ec364358e1ca8ac59af94a119b0b50a441a9b1,9a71d99fe7dfa011a436116af736c34a8511fc99f7328373d2896d881c92330e,7e2b81bb894421aa03475c57e1669c208ef55005c983b743d6a2b72fc43528ec,09b278f31e643a0a9aebd0ec94346fd7d5a7d3142d54b351d3d97adb932e3943,claix,single-source,
exports/WalkerRun_weighted_mle_s107_final,WalkerRun,weighted_mle,107,0,6,0,24,24,32,0.5,0.014509915374219418,0.6470824480056763,0.99,0.95,52297728,399,1.0,889.6519775390625,20.729137420654297,False,False,True,1270.594243767002,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/walker_B_s107,actor.npz|critic.npz|meta.json|normalizer.npz,0,5747273,2026-09-01T12:47:11Z,c978cbcd5fb34a3981c1fd71a646bdf0c566a9d7cf8c50e6121750a42ecd374c,ed0a198d503f9f614a83f1e1a86e8ab7efc22a356fdaf9d17e803bdf9df73156,397334939deafdafbc955c87f14457cd9a2cfbef8d554a5f1b0f3f954de0647a,ec6a1abac7585f7071bd32018ed3f084906e87da6bd83d6b2c36e4468bf85ffd,claix,single-source,
exports/WalkerRun_weighted_mle_s108_final,WalkerRun,weighted_mle,108,0,6,0,24,24,32,0.5,0.014509915374219418,0.5610502362251282,0.99,0.95,52297728,399,1.0,890.8977661132812,20.46947479248047,False,False,True,1262.2878943199903,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/conf/walker_B_s108,actor.npz|critic.npz|meta.json|normalizer.npz,0,5747272,2026-09-01T12:49:08Z,666f693194cdb65b34241c9de1f699879b373e047642a91b27f0683328243632,11190d0767dbe1f3e240632d58014018f70c5f1bcd208fb6748cedbf6c456b54,13b2ee0f581e8419e1953a375d2c1b52172d3a9d511cd0f4e7ad53003aeca1b8,0265519ba035156a5fcaa32686f7dda95e4d5d1f1913e0a271f9771671241076,claix,single-source,
exports/WalkerRun_weighted_mle_s1_final,WalkerRun,weighted_mle,1,0,6,,24,24,32,0.5,0.015279999934136868,0.009999999776482582,0.99,0.95,52297728,399,1.0,916.9720458984375,18.148250579833984,False,False,True,1998.4962242170004,/home/human/workspaces/reppo_original/outputs/2026-08-27/21-08-18,actor.npz|critic.npz|meta.json|normalizer.npz,0,5744280,2026-08-27T21:41:43Z,a72bee264cf0a9a1c72e0ed58950b8f8fad2260cb910b629b1eccca075b42c8f,167f09fd9ae39128686a1212900b524a242ff75114a0bad03bb0d3fb34ef0fc2,896e99dd6ade17e485c0c28162bf7877c4a856df276e7fddeab8bdb2991d501d,e3ff19078e13815bc9df24d3987967a062018200de0ce1d85dbe8294af638932,workstation,single-source,
exports/WalkerRun_weighted_mle_s2_final,WalkerRun,weighted_mle,2,0,6,,24,24,32,0.5,0.015279999934136868,0.009999999776482582,0.99,0.95,52297728,399,1.0,919.7267456054688,17.667003631591797,False,False,True,3625.936145022999,/home/human/workspaces/reppo_original/outputs/2026-08-27/21-46-06,actor.npz|critic.npz|meta.json|normalizer.npz,0,5744270,2026-08-27T22:46:37Z,810fa8dee3fb533c4b63617c73f2923b609a18da0c0e661caa1cc4004be1b61c,55999f672309b04f23b1ae23b3f3b061019005ca5277aaa07a09c876ce2316bc,6faf697b95cf32a76876062220e7b5ac7e71b01de973e29091383b5cbcd24f5d,560ce8e17c135c1a2b55bb3253809ec8d16fa01dcd9fb5dd51072299687fb11e,workstation,single-source,
exports/WalkerRun_weighted_mle_s301_final,WalkerRun,weighted_mle,301,0,6,0,24,24,32,0.5,0.014509915374219418,0.3422566056251526,0.99,0.95,52297728,399,1.0,775.089111328125,20.30577850341797,False,False,True,1302.8352367769985,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/faithful_repair/walker_WML32_s301,actor.npz|critic.npz|meta.json|normalizer.npz,0,5747220,2026-09-02T08:24:56Z,0e68d7ecc210cb9938384cd08294edf42f0d3f7ec24039ce59b22760151790dd,c56c4d27a3265ef1f61eddef51ff89917da8b596d2bab190d86fb197aa2a20da,10d2a50fab4d293c055873541d5d7885a451cb85795a8d675a38c5eead7ce8ba,8dc1ce8cbb835a0dd6bc982131aa869706740dec7405523dc1ce2624a9e64aae,claix,single-source,
exports/WalkerRun_weighted_mle_s302_final,WalkerRun,weighted_mle,302,0,6,0,24,24,32,0.5,0.014509915374219418,0.3747544288635254,0.99,0.95,52297728,399,1.0,777.159912109375,20.80125617980957,False,False,True,1325.9172469290206,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/faithful_repair/walker_WML32_s302,actor.npz|critic.npz|meta.json|normalizer.npz,0,5747245,2026-09-02T03:18:00Z,449e5499a1ad10ae9563e5b72f41a74e6f5d43fca2c245c8c10f469b4976d649,9223937c26f31eee5c943566254019acbef363233aef51b7c78acde650056c45,4d6c43eda3aea3ab7ee5e2826843db7b2d7e38699b1877c822e05c0497c08d97,8cb899c8825797012970b567374d303b800c14b210a3684c2d4ea4a3cd48f1af,claix,single-source,
exports/WalkerRun_weighted_mle_s303_final,WalkerRun,weighted_mle,303,0,6,0,24,24,32,0.5,0.014509915374219418,0.4280034005641937,0.99,0.95,52297728,399,1.0,808.0831298828125,19.241857528686523,False,False,True,1298.7809234540036,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/faithful_repair/walker_WML32_s303,actor.npz|critic.npz|meta.json|normalizer.npz,0,5747229,2026-09-02T08:26:02Z,f431fb5428560baf31c25a1265ff6cb1dfb2fc53d89002a56d3b60628f01be67,003aac6e3c20f5e2c403a4416c7a801c7a2dfbb0a54fe5f42e59aed8c81a421f,146d8aded41fbe602dae911337884ee545ba92340bb54f578fb5ff712aaf5758,9297fe165b9f1676949dc0b05bcb4a2ceb448d76c052ca1fef45cf964ed5b816,claix,single-source,
exports/WalkerRun_weighted_mle_s304_final,WalkerRun,weighted_mle,304,0,6,0,24,24,32,0.5,0.014509915374219418,0.34204694628715515,0.99,0.95,52297728,399,1.0,655.4672241210938,19.351268768310547,False,False,True,1329.6718124130275,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/faithful_repair/walker_WML32_s304,actor.npz|critic.npz|meta.json|normalizer.npz,0,5747199,2026-09-02T03:18:04Z,766f1d22923d7a5b7d1547e2a0be195d95e94130e1537fa1dddba28579b092e6,c405f518dc4c13cec80537f160e4a89e00479442881e9609a6fd81a61d8e0462,f376064ae407d888e89ee4b0ea4555d7bf15ce0686b9a1eacd7b934d23a2e7f1,c92f89352ec0b1fb7dcb01de2df6b71e0f6f04412b9b8e559f7dc2b12f80566a,claix,single-source,
exports/WalkerRun_weighted_mle_s305_final,WalkerRun,weighted_mle,305,0,6,0,24,24,32,0.5,0.014509915374219418,0.4309658110141754,0.99,0.95,52297728,399,1.0,786.0338745117188,19.77609634399414,False,False,True,1303.9364404920198,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/faithful_repair/walker_WML32_s305,actor.npz|critic.npz|meta.json|normalizer.npz,0,5747225,2026-09-02T08:27:12Z,257ed1880ba9a2b2781632c5e51b3de69ece1f2d894ee602565cb4bc41c5946d,500142b860ddeacd62433a0b68f1f1398ddeae15edf7d933a257638587487490,cc37ff61cdc9d8ef74334ef840549f57f19b4039c2588e99eebfac88b73a6275,b5df24fd071763fbb6eace3f062cd9a5e4b73e23716d1ee97efbfbe03419336b,claix,single-source,
exports/WalkerRun_weighted_mle_s306_final,WalkerRun,weighted_mle,306,0,6,0,24,24,32,0.5,0.014509915374219418,0.4328633248806,0.99,0.95,52297728,399,1.0,695.3661499023438,19.408233642578125,False,False,True,1322.6849589420017,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/faithful_repair/walker_WML32_s306,actor.npz|critic.npz|meta.json|normalizer.npz,0,5747251,2026-09-02T03:28:23Z,54023e677fda54988e023b6bdba97af0761fd275b19339a188616c48d1b498a0,dd918b4cbd99b4fba4f84bfbc625fd65bda2c7e38a21bdbf017bb712a75f7ef1,08374f0bdd16164132cfaab990657c27e841894f980140ad9bc986b2913c303e,9f39361dd2c24e495a28145751f065a42717c3dc48ac4320f2a3808ebeb4ddff,claix,single-source,
exports/WalkerRun_weighted_mle_s307_final,WalkerRun,weighted_mle,307,0,6,0,24,24,32,0.5,0.014509915374219418,0.30005985498428345,0.99,0.95,52297728,399,1.0,895.3389892578125,22.815059661865234,False,False,True,1296.6702414180036,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/faithful_repair/walker_WML32_s307,actor.npz|critic.npz|meta.json|normalizer.npz,0,5747253,2026-09-02T08:28:30Z,15a743ed179c28879411e6922e618f3ee16cae2a8d7af74c24c6ef05448b191e,0f7666d3fd4d0b1bdf077c6ffc59032d936b188f1d9904946dc0ce0be76f323f,a9e2efb9197ab3ff1196808944fbb877f77a45b2fd5dbf70ad008ae911fb1049,3632258d5c6f3ed846d4e150a86c280a7fef9384bec4a859980603c5d309d835,claix,single-source,
exports/WalkerRun_weighted_mle_s308_final,WalkerRun,weighted_mle,308,0,6,0,24,24,32,0.5,0.014509915374219418,0.2134818136692047,0.99,0.95,52297728,399,1.0,653.6845703125,22.49201011657715,False,False,True,1340.5982406859985,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/faithful_repair/walker_WML32_s308,actor.npz|critic.npz|meta.json|normalizer.npz,0,5747226,2026-09-02T03:29:06Z,9fdc23ee2f729c17d0a932532b47e6905b6f9729c21e58f7949835bc859996d3,4e934ee2e36e9a9412c74915134d29ce4a66f442708c5c18a1dbddcff221dd5d,8f926b8373c4a3b99615e448622ce01b846566e94923d6dcb7ff6fe1e6c19150,91ac0221b7f7cacb5d813ec662dcc2f7a5e1cd0b670e52b79864c4a85af1a9d3,claix,single-source,
exports/WalkerRun_weighted_mle_s403_final,WalkerRun,weighted_mle,403,0,6,0,24,24,32,0.5,0.014509915374219418,0.49695032835006714,0.99,0.95,3932160,30,1.0,567.5546264648438,18.367687225341797,False,False,True,335.81540102895815,/rwthfs/rz/cluster/hpcwork/qzi10910/reppo_runs/outputs/fr_smoke/weighted_mle_s403,actor.npz|critic.npz|meta.json|normalizer.npz,0,5752308,2026-09-02T02:36:28Z,9c9554dd4f6df508ad25fc065c5f82eba358cf32e4a67e513ba6fb880e0c3f36,486cbfbcecf0f4c89086b5e21517d1d3b47396f24f55b2d8758a81190eec1be5,8b07024f0bd1d80a87923f088c8027d6c1cc89ceaed366cf1dd30f56b2382883,ffd6abed2aa42ddbea0e824957e178d1d2bc8aa50eb4d9e23d00d67162026efc,claix,single-source,
exports/WalkerRun_weighted_mle_s99_final,WalkerRun,weighted_mle,99,0,6,,24,24,32,0.5,0.015279999934136868,0.009999999776482582,0.99,0.95,26214400,200,1.0,888.1865844726562,17.72265625,False,False,True,1169.1419740660021,/home/human/workspaces/reppo_original/outputs/2026-08-27/19-06-10,actor.npz|critic.npz|meta.json|normalizer.npz,0,5743816,2026-08-27T19:25:45Z,d2733051d63bd97e3fa43ca15655fcb63a9623f1c67c9c047576389d5e7808ac,1bccf9afda7bf541a885f3bc24d91ec60abfd11cfbd30897694db1042db22f12,d696c9c94b64209da5765b207b0379afc9b564c135fcde8cda565dc7f235409d,970b795d98abcdb13ece663ebec6750e037a8b6e40e825d5251031ed4192794a,workstation,single-source,
exports/WalkerStand_pathwise_s0_final,WalkerStand,pathwise,0,0,6,,24,24,32,0.5,0.0002605948830023408,0.002987433457747102,0.99,0.95,52297728,399,1.0,987.6856689453125,0.0,False,False,True,1556.7089331859897,/home/human/workspaces/reppo_original/outputs/2026-08-29/11-26-58,actor.npz|critic.npz|meta.json|normalizer.npz,0,5739526,2026-08-29T11:52:59Z,79937c6c22194b5ad2ddabbc0f8a97045cee5a0d16a3b79cf2039d51d9c929ad,e8a36931a4e453bb730e4c2d359a46a3de6b218cdf39b1005dfbfa6853ff7e0c,eb92891e4a188a6f89f391aa078b7b5b19a9f806966d06e2d346d8b9f89576ad,f16fddb38206718140979f1e39c1300ca7f183436fb258489eab61bf3e50b12c,workstation,single-source,
exports/WalkerWalk_pathwise_s0_final,WalkerWalk,pathwise,0,0,6,,24,24,32,0.5,0.0002747154503595084,0.0019247911404818296,0.99,0.95,52297728,399,1.0,977.394287109375,0.0,False,False,True,1516.906167144014,/home/human/workspaces/reppo_original/outputs/2026-08-29/11-53-06,actor.npz|critic.npz|meta.json|normalizer.npz,0,5739527,2026-08-29T12:18:28Z,b70008eaf2ca055b623fb488b6cc7bc8f6e426b7babff92d42e6dbb05823e70d,03c916fe00ade05f619d208ec8ecf6e335456b247cc84800c07f86d1d16afa38,19a3b3df2b28e71d7e5f1d3f572313c961c7debd6ac81775b6a2324df42df9d5,975674d364dbdfd39a299220209d918e62add9f2e0556a435f3307ec46d3c79b,workstation,single-source,
