d,rank,sigma,omega,c,r_nom,r_rms,omega_rms_over_omega,ratio,product_rms,product_nom,arm,npz
8,1,0.024610725056510595,2.717207669088465,0.06687245086537823,0.023642981740736573,0.024496922406184497,1.03611814596027,2222.697987351998,1.3338393004431064,1.2424672495458384,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,3.6685769629872937,0.09028633898472893,0.031921041272304586,0.03530605509504056,1.1060433396849396,1391.4566912197947,1.7344751527959044,1.4178287972200805,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,4.953046867365847,0.12189807464475197,0.043097477597444034,0.04026777431430922,0.934341788872984,541.683790371267,0.8783368254351533,1.0061194503754722,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,6.687245086537825,0.16457795021028382,0.05818709231373683,0.054917294454212374,0.943805443277795,303.36407835159514,0.9149185240027925,1.0271112005190737,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,9.028633898472895,0.22220122651120783,0.07855999702702156,0.06627271006972554,0.8435935918751414,131.25241268675202,0.576470059817319,0.8100469890052453,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,12.189807464475196,0.2999999999999996,0.10606601717798197,0.10172517919713675,0.9590741870361629,93.74171383230843,0.9700403873887571,1.054594280613467,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,16.457795021028378,0.4050382682989384,0.14320265307711777,0.14276126741913026,0.996917755024065,55.58450199476576,1.1328554773894899,1.1398713739759017,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,22.22012265112078,0.5468533292886768,0.1933418487272317,0.1793038829222898,0.9273930300276234,25.1235437386101,0.8077189774466574,0.9391449589306141,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,29.99999999999996,0.7383217516953169,0.26103615866064445,0.25559150241347184,0.9791421377210395,15.457321561124507,1.0097806945788275,1.0532599764504043,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,40.503826829893846,0.9968285458470346,0.3524321122243817,0.3550968445214622,1.0075609804119776,9.199753242602073,1.1600315601293847,1.1426865729478037,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,54.68533292886767,1.3458456933361076,0.4758283080943361,0.47622920894679815,1.0008425325808536,4.787905612368615,1.0858695076932363,1.0840420566703746,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,73.83217516953168,1.8170633634214728,0.6424289130604797,0.6424748172567526,1.0000714541256468,2.5500160718520393,1.0525800556040978,1.0524296493499181,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,99.68285458470345,2.4532673270322634,0.8673609815039545,0.8673608753343466,0.9999998775946691,1.3768967250904598,1.0358599056076618,1.0358601591972572,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,134.58456933361077,3.312223832718382,1.1710479664614324,1.1710479664864133,1.0000000000213323,0.7515285088670012,1.0306111305986672,1.030611130554697,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,181.70633634214732,4.471924684742427,1.5810641347684418,1.5810641347684418,1.0,0.412595903202714,1.031392302132852,1.031392302132852,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,245.3267327032263,6.037668767571168,2.134638264053899,2.134638264053899,1.0,0.2267882237810947,1.0334014810974725,1.0334014810974725,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,331.2223832718382,8.151623007265385,2.8820339530568155,2.882033953056815,1.0,0.12427471851881688,1.0322406885178697,1.0322406885178699,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,447.1924684742427,11.00573088896187,3.8911134717495934,3.8911134717495934,1.0,0.06796410925991486,1.02902854217491,1.02902854217491,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,603.766876757117,14.859140602097522,5.253499541173758,5.253499541173758,1.0,0.03738711584788404,1.0318566348178178,1.0318566348178178,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,815.1623007265384,20.061735259613442,7.092894522220964,7.0928945222209645,1.0,0.02050300156988523,1.0314886368564253,1.031488636856425,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,1100.5730888961868,27.08590169541865,9.576312381691364,9.576312381691364,1.0,0.01125733770386321,1.0323626965578807,1.032362696557881,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,1485.9140602097523,36.56942239342554,12.92924327923319,12.929243279233193,1.0,0.006177682577952277,1.0326943577353604,1.0326943577353602,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.024610725056510595,2006.1735259613445,49.37338506308507,17.456127694121022,17.456127694121026,1.0000000000000002,0.003394658444171609,1.0344080802189912,1.034408080218991,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,0.1,0.0033227618194901195,0.0011747737074146072,0.001121268974660065,0.9544552857994301,764082.9450174579,0.9606387848758644,1.0545057252751986,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,0.13501275609964633,0.004486152311120366,0.0015860943603144564,0.00150209018445992,0.9470370881100152,412736.4038421783,0.9312467974891008,1.0383190394656523,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,0.18228444309622582,0.006056877878071585,0.002141429710201602,0.002019277834151041,0.9429577933524322,224521.5284946478,0.9154827091706682,1.0295931339127002,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,0.24610725056510596,0.008177557756774222,0.002891203271679852,0.002677936422728696,0.9262359547527617,118870.83753334425,0.8524636062034069,0.9936480302843654,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,0.33227618194901193,0.011040746109061288,0.003903493221538113,0.003396122272861511,0.8700213065883895,57538.95682691435,0.6636339875730859,0.8767360067835458,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,0.4486152311120365,0.014906415615808107,0.0052702137825614784,0.004249133297273661,0.8062544467045237,27093.739645862897,0.48918109385234976,0.7525327725107591,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,0.6056877878071585,0.020125562558570592,0.0071154608801796745,0.005790549789868746,0.8137982749646606,15132.594581613417,0.5074029612600255,0.7661599880258247,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,0.8177557756774221,0.027172076690884648,0.009606779843522728,0.009101105847622231,0.9473627995918483,11247.159189676322,0.9316036313765267,1.0380027843147377,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,1.1040746109061288,0.03668576962987294,0.012970378239165326,0.012429842337139148,0.9583253555093729,6311.43407462229,0.9751227530552147,1.0617770460131464,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,1.4906415615808106,0.04953046867365847,0.01751166513724588,0.017389899056811115,0.9930465732709917,3724.244275060152,1.1262434570797613,1.1420708497365035,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,2.012556255857059,0.06687245086537824,0.02364298174073658,0.02255157994512934,0.9538382337906742,1881.6349942275951,0.9569501802392043,1.0518162472951946,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,2.717207669088465,0.09028633898472893,0.031921041272304586,0.03306535950111828,1.0358483991500154,1218.8019290738875,1.3325380861970721,1.2419017307922668,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,3.6685769629872937,0.12189807464475196,0.04309747759744403,0.04760327529412954,1.104548988661757,761.8973213132015,1.726514048592719,1.4151424277192914,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,4.953046867365847,0.1645779502102838,0.058187092313736824,0.05445616245748407,0.9358804554773748,297.54558867403995,0.8823635968154532,1.0074113205913149,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,6.687245086537825,0.22220122651120783,0.07855999702702156,0.07433292930148595,0.946193127730368,166.7284308305656,0.9212386671696455,1.028993377045183,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,9.028633898472895,0.29999999999999966,0.106066017177982,0.09069281647437007,0.8550600737857891,73.09058738605805,0.6011837462704753,0.8222691080931512,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,12.189807464475196,0.4050382682989384,0.14320265307711777,0.13813506202054196,0.9646124499254437,51.586344769767365,0.9843342810647494,1.0578811643692787,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,16.457795021028378,0.5468533292886768,0.1933418487272317,0.19288675806069544,0.9976461864333452,30.31529820326766,1.127889807749497,1.1332182984330932,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,22.22012265112078,0.7383217516953169,0.26103615866064445,0.24929423200231432,0.9550180070126031,14.304482124522435,0.8889894351128308,0.974705640044514,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,29.99999999999996,0.9968285458470345,0.35243211222438164,0.34941638535877506,0.991443098511731,8.552895369705308,1.044238479482966,1.0623413955856718,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,40.503826829893846,1.3458456933361078,0.47582830809433624,0.47652736929450773,1.001469145883672,4.812995742901729,1.092927053339518,1.0897227778264027,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,54.68533292886767,1.8170633634214728,0.6424289130604797,0.6424563715657803,1.0000427417022215,2.5433394092794144,1.0497638228007355,1.0496740911682665,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,73.83217516953168,2.453267327032263,0.8673609815039542,0.8673612521664652,1.0000003120529015,1.3778623323332615,1.0365872470196895,1.0365866000798762,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,99.68285458470345,3.312223832718382,1.1710479664614324,1.1710479664542734,0.9999999999938866,0.7535771854890067,1.0334205900697238,1.033420590082359,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,134.58456933361077,4.471924684742427,1.5810641347684418,1.5810641347684418,1.0,0.41309257064185523,1.0326338534169872,1.0326338534169872,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,181.70633634214732,6.03766876757117,2.1346382640538994,2.1346382640539,1.0,0.2264974360597314,1.032076454352558,1.032076454352558,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,245.3267327032263,8.151623007265384,2.882033953056815,2.882033953056815,1.0,0.1243632771902492,1.0329762674438412,1.0329762674438412,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,331.2223832718382,11.005730888961867,3.891113471749593,3.8911134717495934,1.0,0.06795461139101881,1.0288847371829766,1.0288847371829763,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,447.1924684742427,14.859140602097524,5.253499541173759,5.253499541173759,1.0,0.037417476311268544,1.032694561062434,1.032694561062434,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,603.766876757117,20.061735259613446,7.0928945222209645,7.0928945222209645,1.0,0.02052305727507179,1.0324976223912292,1.0324976223912294,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,815.1623007265384,27.085901695418645,9.576312381691364,9.576312381691366,1.0,0.01124349569201224,1.0310933043573298,1.0310933043573296,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,1100.5730888961868,36.56942239342555,12.929243279233194,12.929243279233194,1.0,0.0061695652661490595,1.0313374246146663,1.0313374246146663,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,1485.9140602097523,49.373385063085074,17.456127694121026,17.456127694121026,1.0,0.0034036126138095495,1.0371365625029865,1.0371365625029867,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.03322761819490119,2006.1735259613445,66.66036795336225,23.56799910810643,23.567999108106434,1.0000000000000002,0.001862632023750946,1.0346000415692473,1.0346000415692473,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,0.1,0.004486152311120365,0.0015860943603144561,0.0015138574300135876,0.9544560953570587,419172.0585979357,0.9606435671681017,1.0545091860146967,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,0.13501275609964633,0.0060568778780715855,0.002141429710201602,0.002028017019421429,0.9470387983131623,226425.46888620628,0.9312546760184892,1.0383240737369162,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,0.18228444309622582,0.008177557756774222,0.002891203271679852,0.002726292346440807,0.9429611446367697,123171.76689046335,0.9154950914727625,1.0295997411730415,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,0.24610725056510596,0.011040746109061288,0.003903493221538113,0.0036155863781523025,0.9262437957373049,65212.30144760976,0.8524855189753873,0.9936567487021003,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,0.33227618194901193,0.014906415615808109,0.005270213782561479,0.004585328004629124,0.8700459210594906,31566.229804179817,0.6636873337246041,0.8767568723529249,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,0.4486152311120365,0.020125562558570592,0.0071154608801796745,0.005737337778380645,0.8063199102621965,14864.554646641174,0.489297210986313,0.7525891841388102,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,0.6056877878071585,0.02717207669088465,0.00960677984352273,0.007819084922839217,0.8139131998649006,8302.726924322023,0.5076128578957234,0.7662604858266635,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,0.8177557756774221,0.03668576962987294,0.012970378239165326,0.012288462264471342,0.9474251280787731,6170.322887255343,0.9317576587836285,1.0380378105382275,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,1.1040746109061288,0.04953046867365848,0.017511665137245884,0.016783455162512027,0.9584157206623936,3462.5592740507277,0.975348817975949,1.0618229418676506,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,1.4906415615808106,0.06687245086537824,0.02364298174073658,0.02347924211725299,0.9930744935102043,2042.9841610692345,1.1262457060448436,1.1420089125529136,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,2.012556255857059,0.09028633898472894,0.03192104127230459,0.0304580781996535,0.9541693185954936,1032.4348751768018,0.9577841838216418,1.052002485249298,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,2.717207669088465,0.12189807464475197,0.043097477597444034,0.04462148892977564,1.0353619612397453,668.0614226477927,1.3301619164772882,1.2408523262451063,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,3.6685769629872937,0.1645779502102838,0.058187092313736824,0.06411531484756017,1.1018820892760748,416.53485144433427,1.7122804699649585,1.410277754867131,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,4.953046867365847,0.2222012265112078,0.07855999702702154,0.07373606445888735,0.9385955607091615,163.60392559617364,0.8895157217230848,1.0097099520365251,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,6.687245086537825,0.2999999999999997,0.10606601717798202,0.10079383541710552,0.9502933936698158,91.7605906483916,0.9322322930340392,1.0323066447944036,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,9.028633898472895,0.4050382682989385,0.14320265307711783,0.125150451110309,0.8739394726361158,41.121294189148514,0.64406783860003,0.8432743736998113,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,12.189807464475196,0.5468533292886768,0.1933418487272317,0.18809755140953263,0.9728755189203877,28.429794616339954,1.005865717283852,1.062736155980099,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,16.457795021028378,0.738321751695317,0.2610361586606445,0.26066037577921386,0.9985604182832035,16.46363619129819,1.1186025232812726,1.1218301306965404,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,22.22012265112078,0.9968285458470345,0.35243211222438164,0.3458835779251777,0.9814190192321783,8.177178609749369,0.97828043844189,1.0156742203352547,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,29.99999999999996,1.3458456933361078,0.47582830809433624,0.4750320199912063,0.9983265222148741,4.682367093280564,1.0566015131076578,1.0601468084026135,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,40.503826829893846,1.8170633634214732,0.6424289130604799,0.642476778920196,1.0000745076361648,2.5468726854431747,1.0512889675215125,1.0511323269163193,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,54.68533292886767,2.4532673270322634,0.8673609815039545,0.8673611434084169,1.0000001866632993,1.3773326708371283,1.0361885145897778,1.0361881277531528,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,73.83217516953168,3.3122238327183817,1.1710479664614322,1.1710479664796833,1.000000000015585,0.7537711916823733,1.0336866411557852,1.0336866411235648,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,99.68285458470345,4.471924684742427,1.5810641347684418,1.581064134768442,1.0,0.4127292959872672,1.0317257525866261,1.031725752586626,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,134.58456933361077,6.03766876757117,2.1346382640538994,2.1346382640539,1.0,0.22716669169768786,1.0351260384798386,1.0351260384798386,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,181.70633634214732,8.151623007265385,2.8820339530568155,2.882033953056816,1.0,0.12433679079461565,1.032756268271114,1.032756268271114,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,245.3267327032263,11.005730888961867,3.891113471749593,3.891113471749593,1.0,0.06803921732442136,1.030165735657857,1.030165735657857,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,331.2223832718382,14.859140602097524,5.253499541173759,5.253499541173759,1.0,0.03745108327980288,1.0336220884384253,1.0336220884384253,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,447.1924684742427,20.061735259613446,7.0928945222209645,7.092894522220965,1.0,0.02051381990444711,1.0320328981018951,1.032032898101895,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,603.766876757117,27.08590169541865,9.576312381691364,9.576312381691366,1.0,0.011256831172794614,1.0323162447418635,1.0323162447418635,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,815.1623007265384,36.56942239342555,12.929243279233194,12.929243279233194,1.0,0.006171277595487403,1.0316236667166159,1.0316236667166159,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,1100.5730888961868,49.373385063085074,17.456127694121026,17.456127694121026,1.0,0.0034021028966899074,1.0366765269462184,1.0366765269462184,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,1485.9140602097523,66.66036795336225,23.56799910810643,23.567999108106434,1.0,0.0018635355937304927,1.0351019300402278,1.0351019300402278,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.04486152311120365,2006.1735259613445,89.99999999999977,31.819805153394555,31.81980515339456,1.0000000000000002,0.0010183240405871054,1.0310530910944393,1.031053091094439,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,0.1,0.006056877878071585,0.002141429710201602,0.002043903799705726,0.9544575710184319,229955.99838355472,0.9606510121304086,1.0545140977133154,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,0.13501275609964633,0.008177557756774222,0.002891203271679852,0.002738090684826115,0.9470419156087992,124216.3481747812,0.9312674268776383,1.0383314549993465,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,0.18228444309622582,0.011040746109061287,0.003903493221538112,0.0036808662802697493,0.942967253013279,67571.85524657117,0.9155159693742199,1.0296098818413633,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,0.24610725056510596,0.014906415615808107,0.0052702137825614784,0.00488157813398186,0.9262580865570255,35775.564774648716,0.852524735141317,0.9936717965072631,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,0.33227618194901193,0.02012556255857059,0.007115460880179673,0.006191096893095746,0.8700907780044479,17317.804566768,0.6637859201567327,0.8767966965578947,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,0.4486152311120365,0.02717207669088465,0.00960677984352273,0.00774728372134616,0.8064391864428624,8155.752876814592,0.4895115912278034,0.7526962188004838,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,0.6056877878071585,0.03668576962987294,0.012970378239165326,0.01055947698958998,0.814122517854152,4555.946056645481,0.5079996225401913,0.7664500474259929,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,0.8177557756774221,0.04953046867365847,0.01751166513724588,0.016592977931259675,0.9475385579391744,3385.2216598693926,0.932042641711691,1.0381067116149383,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,1.1040746109061288,0.06687245086537823,0.023642981740736573,0.022663688212036105,0.9585799481876196,1899.6908332027854,0.9757624491194659,1.0619092912973052,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,1.4906415615808106,0.09028633898472893,0.031921041272304586,0.03170158732567028,0.993125100626817,1120.644521011557,1.1262372532263825,1.1418839575554627,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,2.012556255857059,0.12189807464475197,0.043097477597444034,0.04114804357045391,0.9547668648917463,566.5746955108218,0.9593024554638141,1.0523516327732367,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,2.717207669088465,0.16457795021028376,0.05818709231373681,0.0601941097573139,1.0344924855972444,365.924576589305,1.3258658069373086,1.2389246386794506,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,3.6685769629872937,0.22220122651120777,0.07855999702702153,0.08619634597789658,1.0972040381855974,227.0964001809745,1.6872831186410475,1.4015647515719645,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,4.953046867365847,0.2999999999999996,0.10606601717798197,0.10004781921829717,0.9432598854957841,90.10737074349794,0.9019356862878426,1.0137079208643491,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,6.687245086537825,0.40503826829893846,0.1432026530771178,0.13704438463881108,0.9569961288706685,50.61039562582464,0.9505221080149909,1.0378673754224723,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,9.028633898472895,0.5468533292886769,0.19334184872723173,0.17448816204333145,0.9024852259972996,23.476059361528215,0.7147548897711031,0.8775602293339055,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,12.189807464475196,0.7383217516953169,0.26103615866064445,0.25668532526018545,0.9833324493327562,15.679312847295252,1.0330684706025544,1.068386435191642,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,16.457795021028378,0.9968285458470345,0.35243211222438164,0.3522251491727475,0.9994127576788394,8.88466991804387,1.102254856670184,1.1035505793142855,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,22.22012265112078,1.3458456933361076,0.4758283080943361,0.47409228518434604,0.996351577070009,4.609206605226923,1.0359813851747541,1.0435823536372983,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,29.99999999999996,1.817063363421473,0.6424289130604798,0.6423743085355219,0.999915003008352,2.530028049778425,1.044002797828089,1.0441802946519876,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,40.503826829893846,2.4532673270322634,0.8673609815039545,0.86736126373249,1.0000003253876315,1.3765105459032083,1.0355703046973128,1.0355696307741042,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,54.68533292886767,3.3122238327183817,1.1710479664614322,1.1710479664723494,1.0000000000093225,0.7527157243800155,1.0322392225327224,1.0322392225134762,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,73.83217516953168,4.471924684742426,1.5810641347684413,1.5810641347684415,1.0,0.4135608695243034,1.0338044900100922,1.0338044900100922,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,99.68285458470345,6.037668767571169,2.1346382640538994,2.1346382640538994,1.0,0.22649801117268348,1.0320790749585422,1.0320790749585422,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,134.58456933361077,8.151623007265384,2.882033953056815,2.8820339530568155,1.0,0.12423897754207937,1.0319438196866582,1.031943819686658,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,181.70633634214732,11.00573088896187,3.8911134717495934,3.8911134717495934,1.0,0.06801575991559566,1.0298105725656022,1.0298105725656024,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,245.3267327032263,14.85914060209752,5.253499541173757,5.253499541173758,1.0,0.037475415854259016,1.0342936494247528,1.0342936494247528,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,331.2223832718382,20.061735259613446,7.0928945222209645,7.0928945222209645,1.0,0.02049417497509297,1.0310445783511706,1.0310445783511708,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,447.1924684742427,27.08590169541865,9.576312381691364,9.576312381691366,1.0,0.011227977067854585,1.0296701571529276,1.0296701571529276,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,603.766876757117,36.56942239342554,12.92924327923319,12.929243279233193,1.0,0.006170495163384801,1.0314928711945939,1.0314928711945939,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,815.1623007265384,49.37338506308507,17.456127694121022,17.456127694121022,1.0,0.003400984926862179,1.0363358632116297,1.0363358632116297,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,1100.5730888961868,66.66036795336225,23.56799910810643,23.567999108106434,1.0,0.0018648980102121198,1.035858685067819,1.035858685067819,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,1485.9140602097523,89.99999999999977,31.819805153394555,31.819805153394558,1.0,0.0010165219277092777,1.0292284518056383,1.0292284518056385,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.06056877878071584,2006.1735259613445,121.51148048968136,42.96079592313527,42.96079592313529,1.0000000000000002,0.0005609726777827321,1.0353479956384615,1.035347995638461,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.0817755775677422,0.1,0.00817755775677422,0.002891203271679851,0.0027595386287108466,0.9544602607991293,126153.13499357282,0.9606628650218686,1.0545211651713904,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.0817755775677422,0.13501275609964633,0.011040746109061288,0.003903493221538113,0.0036967938772884015,0.9470475974931333,68144.96380957944,0.9312884947708939,1.0383424856405046,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.0817755775677422,0.18228444309622582,0.014906415615808105,0.0052702137825614784,0.004969697686522313,0.9429783859938399,37070.03107813208,0.9155517387518591,1.0296257965461921,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.0817755775677422,0.24610725056510596,0.02012556255857059,0.007115460880179673,0.006590938488127446,0.926284129603846,19626.74961166549,0.8525952307310753,0.9936980843807314,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.0817755775677422,0.33227618194901193,0.027172076690884648,0.009606779843522728,0.008359555703979612,0.8701725073481262,9501.24187505796,0.663967414821278,0.8768716930592111,rank1,d8_rank1_M32_unit_H_identity.npz
8,1,0.0817755775677422,0.4486152311120365,0.03668576962987294,0.012970378239165326,0.010462639006658713,0.806656430038852,4475.383444976647,0.4899059715521776,0.7528969419311917,rank1,d8_rank1_M32_unit_H_identity.npz
