ckpt,state,state_source,k,q_phi,qhat_A,qhat_B,qhat_pooled,se_A,se_B,traj_sd_pooled,n_rollouts,horizon,n_done,base_clipped_coords
PW,45,WML,13,80.762703,79.383843,80.074838,79.729341,0.452396,0.409231,1.231511,16,500,0.000,0
PW,45,WML,14,80.819031,80.035073,80.053256,80.044165,0.268883,0.304206,0.784532,16,500,0.000,0
PW,45,WML,15,80.766937,80.133205,79.666968,79.900087,0.250525,0.673504,1.409167,16,500,0.000,0
PW,46,WML,0,76.272095,74.150337,74.718307,74.434322,0.354041,0.339416,0.992003,16,500,0.000,0
PW,46,WML,1,76.557411,74.746805,75.159848,74.953327,0.194134,0.258541,0.660110,16,500,0.000,0
PW,46,WML,2,76.549683,75.214092,74.374994,74.794543,0.265959,0.715354,1.536976,16,500,0.000,0
PW,46,WML,3,76.547256,75.333026,75.001018,75.167022,0.210702,0.314073,0.750600,16,500,0.000,0
PW,46,WML,4,76.452530,75.321962,74.563354,74.942658,0.253422,0.282613,0.831510,16,500,0.000,0
PW,46,WML,5,76.573433,75.239204,74.396166,74.817685,0.348667,0.480438,1.226830,16,500,0.000,0
PW,46,WML,6,76.363556,74.768481,74.624847,74.696664,0.450200,0.228918,0.978680,16,500,0.000,0
PW,46,WML,7,76.299889,73.144505,75.071273,74.107889,1.664150,0.223427,3.393438,16,500,0.000,0
PW,46,WML,8,76.534714,74.700040,75.222396,74.961218,0.201084,0.221417,0.637767,16,500,0.000,0
PW,46,WML,9,76.559166,75.240995,75.320725,75.280860,0.515222,0.439379,1.308991,16,500,0.000,0
PW,46,WML,10,76.403076,74.776764,74.631597,74.704180,0.325298,0.202394,0.744047,16,500,0.000,0
PW,46,WML,11,76.437569,73.696725,72.833654,73.265190,1.072259,2.858855,5.916394,16,500,0.000,0
PW,46,WML,12,76.539749,74.615471,75.510125,75.062798,0.324979,0.293688,0.964227,16,500,0.000,0
PW,46,WML,13,76.562080,75.361285,75.664303,75.512794,0.284668,0.255100,0.754963,16,500,0.000,0
PW,46,WML,14,76.520889,74.937091,75.443046,75.190068,0.281994,0.253770,0.778181,16,500,0.000,0
PW,46,WML,15,76.373184,73.427163,74.839774,74.133469,2.000084,0.452082,4.028614,16,500,0.000,0
PW,47,WML,0,63.369511,61.597639,54.673904,58.135771,1.493828,3.937763,8.888391,16,500,0.000,0
PW,47,WML,1,62.641960,63.194296,59.909739,61.552018,1.588682,1.923147,5.109521,16,500,0.000,0
PW,47,WML,2,62.427853,58.367562,59.181164,58.774363,2.042547,1.429317,4.835182,16,500,0.000,1
PW,47,WML,3,62.470741,59.886023,60.739718,60.312870,3.163351,1.804330,7.050339,16,500,0.000,0
PW,47,WML,4,62.662628,57.860664,59.030955,58.445809,2.907080,1.940090,6.779979,16,500,0.000,0
PW,47,WML,5,60.655609,56.941885,59.970261,58.456073,2.278093,2.148976,6.249914,16,500,0.000,1
PW,47,WML,6,63.693649,59.824423,60.050584,59.937504,3.892747,2.992083,9.487336,16,500,0.000,1
PW,47,WML,7,62.891788,61.794207,52.117797,56.956002,1.767295,6.154619,13.343366,16,500,0.000,1
PW,47,WML,8,61.728958,63.015225,59.045013,61.030119,1.175647,3.429305,7.298482,16,500,0.000,1
PW,47,WML,9,64.157196,52.696743,58.456952,55.576847,4.832420,3.708477,12.139754,16,500,0.000,1
PW,47,WML,10,62.815277,60.143502,62.333240,61.238371,1.299511,1.169033,3.561651,16,500,0.000,1
PW,47,WML,11,62.931553,64.185047,61.526316,62.855681,0.481560,1.933717,4.087872,16,500,0.000,1
PW,47,WML,12,61.230244,56.231492,62.585148,59.408320,3.714324,1.517506,8.418318,16,500,0.000,1
PW,47,WML,13,60.894371,54.707924,63.791094,59.249509,4.513578,0.612117,9.972804,16,500,0.000,1
PW,47,WML,14,60.749146,56.302396,57.830238,57.066317,4.520092,3.674453,11.282955,16,500,0.000,1
PW,47,WML,15,63.284286,62.747783,59.029677,60.888730,1.295506,2.506588,5.780030,16,500,0.000,1
PW,48,WML,0,75.595016,74.402269,73.475612,73.938941,0.396587,0.231447,1.008045,16,500,0.000,0
PW,48,WML,1,75.965263,73.282381,73.689348,73.485865,0.633474,0.388628,1.451263,16,500,0.000,0
PW,48,WML,2,75.724884,74.189759,72.329016,73.259387,0.199304,0.913619,2.046413,16,500,0.000,0
PW,48,WML,3,76.078506,73.496679,73.522538,73.509609,0.408200,0.597879,1.398845,16,500,0.000,0
PW,48,WML,4,75.456589,73.540560,73.026248,73.283404,0.346121,0.542737,1.271807,16,500,0.000,0
PW,48,WML,5,75.701767,72.698958,73.596308,73.147633,0.706602,0.421206,1.655622,16,500,0.000,0
PW,48,WML,6,76.022865,73.309766,73.848703,73.579235,0.332458,0.289203,0.895737,16,500,0.000,0
PW,48,WML,7,75.975075,73.652135,74.171500,73.911818,0.503483,0.190217,1.073961,16,500,0.000,0
PW,48,WML,8,75.852921,73.820235,73.175273,73.497754,0.303665,0.396793,1.021264,16,500,0.000,0
PW,48,WML,9,75.897018,73.605325,73.617802,73.611563,0.269888,0.253706,0.715736,16,500,0.000,0
PW,48,WML,10,75.906311,73.341989,74.245091,73.793540,0.546434,0.166305,1.198117,16,500,0.000,0
PW,48,WML,11,75.865135,73.233617,73.897343,73.565480,0.313309,0.378272,1.009035,16,500,0.000,0
PW,48,WML,12,76.022888,73.113152,72.846497,72.979824,0.230881,0.637064,1.316491,16,500,0.000,0
PW,48,WML,13,75.996704,73.960871,74.107668,74.034269,0.561716,0.333567,1.264556,16,500,0.000,0
PW,48,WML,14,75.859734,73.767346,74.053208,73.910277,0.464741,0.402195,1.196678,16,500,0.000,0
PW,48,WML,15,76.029633,73.938184,73.414640,73.676412,0.307229,0.495117,1.157875,16,500,0.000,0
PW,49,WML,0,67.666473,67.194031,66.590697,66.892364,0.286599,0.454771,1.084360,16,500,0.000,0
PW,49,WML,1,67.969635,67.042471,67.545910,67.294190,0.601159,0.322056,1.343132,16,500,0.000,0
PW,49,WML,2,67.490112,66.729935,67.760043,67.244989,0.991146,0.364961,2.108969,16,500,0.000,0
PW,49,WML,3,67.891647,66.063459,67.310245,66.686852,0.724606,0.284683,1.636243,16,500,0.000,0
PW,49,WML,4,67.288368,65.528051,67.165704,66.346877,1.635226,1.380880,4.220996,16,500,0.000,0
PW,49,WML,5,67.652481,66.349910,65.178675,65.764292,0.590596,1.182948,2.625322,16,500,0.000,0
PW,49,WML,6,68.104019,66.888765,67.175899,67.032332,0.434973,0.227618,0.960084,16,500,0.000,0
PW,49,WML,7,67.514229,66.795559,67.132139,66.963849,0.353458,0.574784,1.315307,16,500,0.000,0
PW,49,WML,8,67.262634,67.007799,67.422396,67.215097,0.476016,0.523306,1.383527,16,500,0.000,0
PW,49,WML,9,67.813705,67.394992,66.609074,67.002033,0.395359,0.536428,1.350019,16,500,0.000,0
PW,49,WML,10,67.621368,67.002529,67.340778,67.171654,0.668315,0.476815,1.595860,16,500,0.000,0
PW,49,WML,11,67.850136,67.046399,65.895021,66.470710,0.444234,0.919799,2.061256,16,500,0.000,0
PW,49,WML,12,67.298843,67.230014,67.893178,67.561596,0.570708,0.186699,1.209703,16,500,0.000,0
PW,49,WML,13,67.925415,66.496893,66.137055,66.316974,0.705449,0.237446,1.450153,16,500,0.000,0
PW,49,WML,14,67.922623,67.192914,66.157685,66.675299,0.556905,1.654238,3.414664,16,500,0.000,0
PW,49,WML,15,67.393936,67.094861,65.335905,66.215383,0.277517,1.476602,3.041802,16,500,0.000,0
PW,50,WML,0,60.975067,45.815319,44.626210,45.220764,3.494665,1.844293,7.659616,16,500,0.000,0
PW,50,WML,1,61.034401,39.954510,49.738540,44.846525,2.518045,1.654701,7.708479,16,500,0.000,0
PW,50,WML,2,60.804192,48.445068,44.717250,46.581159,3.146841,2.374359,7.856365,16,500,0.000,0
PW,50,WML,3,60.938736,47.333272,41.941038,44.637155,2.729414,3.350461,8.801974,16,500,0.000,0
PW,50,WML,4,60.868046,45.154380,40.459931,42.807155,2.736644,3.770846,9.323187,16,500,0.000,0
PW,50,WML,5,60.428787,47.563043,49.772696,48.667870,1.980434,2.388001,6.101976,16,500,0.000,0
PW,50,WML,6,60.986610,44.643798,47.850690,46.247244,3.721993,1.957119,8.292226,16,500,0.000,0
PW,50,WML,7,60.970901,44.305301,44.348333,44.326817,1.251889,2.744203,5.828027,16,500,0.000,0
PW,50,WML,8,60.933052,49.500375,40.637337,45.068856,2.959399,4.076781,10.756059,16,500,0.000,0
PW,50,WML,9,60.948025,51.504391,43.978709,47.741550,1.640133,1.787785,6.089179,16,500,0.000,0
PW,50,WML,10,60.923656,46.024614,48.537492,47.281053,2.723603,2.265766,6.967324,16,500,0.000,0
PW,50,WML,11,60.441692,51.815694,46.641286,49.228490,1.893941,4.420062,9.667954,16,500,0.000,1
PW,50,WML,12,60.917850,51.409299,49.455757,50.432528,1.419086,1.946663,4.762703,16,500,0.000,0
PW,50,WML,13,61.034969,39.321004,43.037475,41.179240,3.257828,2.695805,8.392751,16,500,0.000,0
PW,50,WML,14,60.639778,48.441024,45.855177,47.148101,3.202128,2.746043,8.259263,16,500,0.000,0
PW,50,WML,15,60.341351,48.132292,50.752732,49.442512,2.559618,1.706812,6.096439,16,500,0.000,0
PW,51,WML,0,64.673691,69.096324,68.805852,68.951088,0.219064,0.444578,0.969305,16,500,0.000,0
PW,51,WML,1,64.787354,70.039468,69.543487,69.791477,0.342138,0.597765,1.355221,16,500,0.000,0
PW,51,WML,2,64.775894,69.860067,69.506301,69.683184,0.412766,0.472181,1.225482,16,500,0.000,0
PW,51,WML,3,65.537605,69.365739,69.867702,69.616720,0.368342,0.409041,1.094694,16,500,0.000,0
PW,51,WML,4,65.435486,69.319826,69.600703,69.460265,0.408076,0.565586,1.355353,16,500,0.000,0
PW,51,WML,5,64.354279,69.679421,69.792374,69.735898,0.363666,0.443967,1.110412,16,500,0.000,0
PW,51,WML,6,65.672043,70.077347,66.319776,68.198561,0.444331,1.976929,4.369556,16,500,0.000,0
PW,51,WML,7,65.725250,69.388364,67.923817,68.656090,0.553114,1.150994,2.580699,16,500,0.000,0
PW,51,WML,8,64.921631,69.651247,69.622900,69.637074,0.326344,0.255386,0.800820,16,500,0.000,0
PW,51,WML,9,63.173729,70.203236,69.382181,69.792708,0.250842,0.533112,1.214793,16,500,0.000,0
PW,51,WML,10,65.197426,69.690784,69.899652,69.795218,0.358343,0.591134,1.340002,16,500,0.000,0
PW,51,WML,11,65.321259,68.847263,69.713863,69.280563,0.574542,0.267734,1.303934,16,500,0.000,0
PW,51,WML,12,65.259247,69.527262,69.445785,69.486523,0.770200,0.660031,1.960308,16,500,0.000,0
PW,51,WML,13,65.306061,69.993484,69.049568,69.521526,0.601383,0.313080,1.397761,16,500,0.000,0
PW,51,WML,14,64.859695,69.615031,69.402847,69.508939,0.234143,0.617790,1.281233,16,500,0.000,0
PW,51,WML,15,65.276802,69.661232,69.307944,69.484588,0.415685,0.406311,1.137854,16,500,0.000,0
PW,52,WML,0,81.745728,80.205519,80.549410,80.377464,0.169922,0.277074,0.652639,16,500,0.000,0
PW,52,WML,1,81.702637,80.943531,80.967433,80.955482,0.257985,0.220293,0.655595,16,500,0.000,0
PW,52,WML,2,81.761200,80.753439,80.502265,80.627852,0.186951,0.262688,0.636336,16,500,0.000,0
PW,52,WML,3,81.711197,80.591336,81.351123,80.971230,0.149991,0.223606,0.651610,16,500,0.000,0
PW,52,WML,4,81.643753,81.130565,80.645560,80.888062,0.082229,0.315966,0.678739,16,500,0.000,0
PW,52,WML,5,81.774979,79.772083,80.790960,80.281522,0.460390,0.243533,1.135588,16,500,0.000,0
PW,52,WML,6,81.658989,80.345119,81.060087,80.702603,0.252251,0.300267,0.842892,16,500,0.000,0
PW,52,WML,7,81.514763,80.013712,80.321003,80.167357,0.398404,0.478768,1.213881,16,500,0.000,0
PW,52,WML,8,81.762596,80.418756,80.469563,80.444159,0.295045,0.164325,0.653063,16,500,0.000,0
PW,52,WML,9,81.570526,80.554597,81.125357,80.839977,0.353446,0.282273,0.922345,16,500,0.000,0
PW,52,WML,10,81.752319,80.782023,80.756924,80.769474,0.232111,0.292439,0.721512,16,500,0.000,0
PW,52,WML,11,81.746391,80.310400,80.015347,80.162873,0.246976,0.489195,1.069752,16,500,0.000,0
PW,52,WML,12,81.667709,80.479335,80.645883,80.562609,0.305233,0.478043,1.099263,16,500,0.000,0
PW,52,WML,13,81.682640,79.340091,78.992956,79.166523,0.504372,0.708545,1.690009,16,500,0.000,0
PW,52,WML,14,81.743805,80.517707,80.462738,80.490222,0.590291,0.303499,1.282787,16,500,0.000,0
PW,52,WML,15,81.737030,80.033381,81.297106,80.665244,0.236534,0.209827,0.893930,16,500,0.000,0
PW,53,WML,0,73.520813,70.546268,70.677281,70.611774,0.246969,0.426978,0.955464,16,500,0.000,0
PW,53,WML,1,73.536110,71.080066,70.830483,70.955275,0.355389,0.692410,1.509310,16,500,0.000,0
PW,53,WML,2,73.497879,70.658519,70.919316,70.788918,0.773315,0.653044,1.960324,16,500,0.000,0
PW,53,WML,3,73.554810,70.616044,70.496315,70.556180,0.450902,0.632451,1.502055,16,500,0.000,0
PW,53,WML,4,73.576584,70.896672,71.578462,71.237567,0.567313,0.217551,1.225643,16,500,0.000,0
PW,53,WML,5,73.512787,70.134953,70.458500,70.296726,0.392740,0.975005,2.037841,16,500,0.000,0
PW,53,WML,6,73.414299,71.132967,70.581540,70.857254,0.464014,0.636027,1.547627,16,500,0.000,0
PW,53,WML,7,73.604996,71.067905,71.575563,71.321734,0.320714,0.189266,0.765807,16,500,0.000,0
PW,53,WML,8,73.552414,70.969589,71.760108,71.364849,0.378028,0.373661,1.105175,16,500,0.000,0
PW,53,WML,9,73.492180,70.420632,70.504126,70.462379,0.766318,0.846622,2.206847,16,500,0.000,0
PW,53,WML,10,73.572540,69.915706,70.773311,70.344508,1.920157,0.717048,3.985030,16,500,0.000,0
PW,53,WML,11,73.508331,70.942219,71.100370,71.021295,0.776349,0.565838,1.857990,16,500,0.000,0
PW,53,WML,12,73.507599,70.421059,70.476368,70.448713,0.641341,0.589989,1.684021,16,500,0.000,0
PW,53,WML,13,73.531044,69.704836,71.487287,70.596061,0.688190,0.344655,1.748952,16,500,0.000,0
PW,53,WML,14,73.565681,71.770066,71.291302,71.530684,0.350547,0.398237,1.054498,16,500,0.000,1
PW,53,WML,15,73.514603,69.483239,68.801945,69.142592,0.589442,1.092449,2.424133,16,500,0.000,0
PW,54,WML,0,43.894215,49.567616,44.817700,47.192658,1.553900,3.361046,7.563404,16,500,0.000,0
PW,54,WML,1,44.426369,47.049104,50.645557,48.847331,3.329198,2.671772,8.454449,16,500,0.000,0
PW,54,WML,2,44.431164,48.133239,45.044863,46.589051,1.799311,3.236441,7.330431,16,500,0.000,0
PW,54,WML,3,44.699310,41.476009,45.602759,43.539384,2.567260,2.654590,7.446833,16,500,0.000,0
PW,54,WML,4,44.399521,52.867205,49.279223,51.073214,1.594024,1.991410,5.265394,16,500,0.000,0
PW,54,WML,5,44.625671,53.069670,49.048826,51.059248,1.081252,1.801982,4.560544,16,500,0.000,0
PW,54,WML,6,44.083405,44.274398,45.948174,45.111286,3.310295,3.532136,9.393303,16,500,0.000,0
PW,54,WML,7,44.240067,48.494277,46.910210,47.702244,3.730018,4.738635,11.680833,16,500,0.000,0
PW,54,WML,8,44.093868,52.520484,51.798483,52.159484,1.809081,1.584859,4.662045,16,500,0.000,0
PW,54,WML,9,44.375351,48.718460,51.911642,50.315051,3.035578,1.346847,6.625177,16,500,0.000,0
PW,54,WML,10,44.287086,51.365823,46.112729,48.739276,1.227790,2.886383,6.640010,16,500,0.000,0
PW,54,WML,11,44.317757,43.225554,46.685704,44.955629,3.975466,3.081009,9.881025,16,500,0.000,0
PW,54,WML,12,44.598656,46.829712,41.293274,44.061493,1.992392,4.371665,9.713046,16,500,0.000,0
PW,54,WML,13,44.471764,43.464323,45.958511,44.711417,3.492581,2.310664,8.193380,16,500,0.000,0
PW,54,WML,14,44.690632,48.659296,49.735321,49.197308,3.122126,1.044659,6.385475,16,500,0.000,0
PW,54,WML,15,44.469048,46.082225,50.913063,48.497644,4.371386,2.263330,9.833012,16,500,0.000,0
PW,55,WML,0,49.435608,2.111951,2.145167,2.128559,0.070928,0.065368,0.187159,16,500,0.000,0
PW,55,WML,1,49.656178,2.164645,2.327023,2.245834,0.078272,0.098779,0.257547,16,500,0.000,0
PW,55,WML,2,49.818813,2.291690,2.346908,2.319299,0.074211,0.080118,0.212925,16,500,0.000,0
PW,55,WML,3,49.261147,2.280910,2.132043,2.206476,0.066708,0.069577,0.201485,16,500,0.000,0
PW,55,WML,4,49.547737,2.182108,2.201958,2.192033,0.064410,0.109305,0.245352,16,500,0.000,0
PW,55,WML,5,49.860146,2.284655,2.197156,2.240905,0.043762,0.097855,0.211991,16,500,0.000,0
PW,55,WML,6,49.960091,2.209533,2.367969,2.288751,0.059119,0.080499,0.209606,16,500,0.000,0
PW,55,WML,7,49.258331,2.276979,2.265071,2.271025,0.073742,0.113101,0.260952,16,500,0.000,0
PW,55,WML,8,52.051167,2.189807,2.082791,2.136299,0.089851,0.072478,0.229794,16,500,0.000,0
PW,55,WML,9,49.553574,2.324192,2.275113,2.299653,0.047805,0.136876,0.281279,16,500,0.000,0
PW,55,WML,10,50.491035,2.197981,2.238945,2.218463,0.099444,0.052327,0.218150,16,500,0.000,0
PW,55,WML,11,50.030403,2.256676,2.199470,2.228073,0.069680,0.062173,0.182840,16,500,0.000,0
PW,55,WML,12,50.616226,2.133757,2.152254,2.143006,0.066784,0.080629,0.202516,16,500,0.000,0
PW,55,WML,13,49.316368,2.229275,2.424148,2.326711,0.092794,0.095122,0.275778,16,500,0.000,0
PW,55,WML,14,50.716286,2.274443,2.106064,2.190253,0.093521,0.057148,0.228923,16,500,0.000,0
PW,55,WML,15,49.845665,2.253487,2.157426,2.205456,0.037915,0.087091,0.190117,16,500,0.000,0
PW,56,WML,0,77.324577,77.125317,76.558887,76.842102,0.246721,0.506789,1.127680,16,500,0.000,0
PW,56,WML,1,77.340652,77.048721,77.370131,77.209426,0.449678,0.402119,1.177346,16,500,0.000,0
PW,56,WML,2,77.267944,76.730445,76.993629,76.862037,0.178688,0.118996,0.436507,16,500,0.000,0
PW,56,WML,3,77.279404,76.832089,76.748286,76.790188,0.281725,0.472978,1.064594,16,500,0.000,0
PW,56,WML,4,77.334328,76.378297,77.394000,76.886148,0.460943,0.307506,1.192202,16,500,0.000,0
PW,56,WML,5,77.188484,76.800469,76.536725,76.668597,0.232189,0.339889,0.806915,16,500,0.000,0
PW,56,WML,6,77.236664,77.898651,76.840397,77.369524,0.248343,0.131933,0.770632,16,500,0.000,0
PW,56,WML,7,77.359207,77.285239,77.567617,77.426428,0.369053,0.258868,0.883134,16,500,0.000,0
PW,56,WML,8,77.323746,77.178576,77.175033,77.176805,0.442223,0.350125,1.089843,16,500,0.000,0
PW,56,WML,9,77.332932,77.392851,77.081585,77.237218,0.444995,0.313397,1.063857,16,500,0.000,0
PW,56,WML,10,77.302048,77.518178,77.151361,77.334769,0.250032,0.280721,0.750651,16,500,0.000,0
PW,56,WML,11,77.283524,76.991186,76.555207,76.773197,0.273761,0.238857,0.737210,16,500,0.000,0
PW,56,WML,12,77.286736,76.728154,76.094794,76.411474,0.347324,0.490412,1.206325,16,500,0.000,0
PW,56,WML,13,77.327957,76.602143,76.768806,76.685474,0.316509,0.429207,1.033999,16,500,0.000,0
PW,56,WML,14,77.305740,76.925418,77.388407,77.156912,0.362821,0.127845,0.780791,16,500,0.000,0
PW,56,WML,15,77.163597,75.677584,76.957300,76.317442,0.380784,0.229445,1.083778,16,500,0.000,0
PW,57,WML,0,72.742607,63.923335,62.916379,63.419857,2.833844,2.837524,7.765993,16,500,0.000,0
PW,57,WML,1,72.749939,61.416748,63.562243,62.489496,3.588727,2.450562,8.469272,16,500,0.000,0
PW,57,WML,2,72.705315,59.212907,63.944578,61.578742,2.588450,2.462194,7.322355,16,500,0.000,0
PW,57,WML,3,72.814392,68.135796,65.977253,67.056524,0.975197,1.176593,3.156142,16,500,0.000,1
PW,57,WML,4,72.775558,59.168515,61.512090,60.340303,3.711597,3.295862,9.666901,16,500,0.000,0
PW,57,WML,5,72.767899,55.986648,62.624438,59.305543,5.986466,2.209752,12.797408,16,500,0.000,0
PW,57,WML,6,72.717819,50.963763,63.187293,57.075528,4.538857,1.544950,11.210090,16,500,0.000,0
PW,57,WML,7,72.746292,59.919333,55.365506,57.642419,2.301586,3.270127,8.076496,16,500,0.000,0
PW,57,WML,8,72.777435,63.661684,63.255580,63.458632,3.219691,3.955341,9.856581,16,500,0.000,0
PW,57,WML,9,72.746674,65.375281,61.243359,63.309320,2.422349,5.891760,12.492145,16,500,0.000,0
PW,57,WML,10,72.755295,62.603730,65.896297,64.250013,4.316784,3.028707,10.329875,16,500,0.000,0
PW,57,WML,11,72.817703,69.402699,71.070443,70.236571,0.755841,0.429342,1.887516,16,500,0.000,1
PW,57,WML,12,72.702972,64.689344,63.990303,64.339823,1.800678,3.181248,7.072342,16,500,0.000,0
PW,57,WML,13,72.756577,65.748983,62.025829,63.887406,2.498767,3.331649,8.273233,16,500,0.000,0
PW,57,WML,14,72.682434,53.226982,55.635515,54.431248,3.272919,1.566925,7.120723,16,500,0.000,1
PW,57,WML,15,72.723038,60.389698,66.899580,63.644639,5.222836,1.605915,11.080028,16,500,0.000,0
PW,58,WML,0,68.516266,65.785573,65.808257,65.796915,0.406400,0.392685,1.091981,16,500,0.000,0
PW,58,WML,1,68.422485,65.076018,57.568419,61.322219,0.592922,4.492329,9.575247,16,500,0.000,0
PW,58,WML,2,68.539062,64.839040,65.246913,65.042976,0.360866,0.319066,0.954253,16,500,0.000,0
PW,58,WML,3,68.121262,65.216956,64.636478,64.926717,0.821222,1.050015,2.593019,16,500,0.000,0
PW,58,WML,4,68.338570,65.626998,65.611617,65.619308,0.490133,0.442984,1.276533,16,500,0.000,0
PW,58,WML,5,68.343552,65.192389,65.541955,65.367172,0.379860,0.735271,1.609227,16,500,0.000,0
PW,58,WML,6,67.523056,62.415467,62.129376,62.272421,0.432027,2.122812,4.188351,16,500,0.000,0
PW,58,WML,7,68.208267,66.064736,65.083210,65.573973,0.224570,0.899725,1.862079,16,500,0.000,0
PW,58,WML,8,68.337776,64.205594,64.943083,64.574338,0.825431,0.505320,1.908400,16,500,0.000,0
PW,58,WML,9,68.349930,60.405915,64.669273,62.537594,4.529266,0.353770,9.049904,16,500,0.000,0
PW,58,WML,10,68.177292,62.923626,65.395451,64.159538,2.203418,0.345291,4.494434,16,500,0.000,0
PW,58,WML,11,68.216957,63.711349,62.843430,63.277389,1.147684,1.800922,4.150510,16,500,0.000,0
PW,58,WML,12,68.215088,65.675655,65.077907,65.376781,0.504764,0.450384,1.343048,16,500,0.000,0
PW,58,WML,13,67.330124,60.522953,64.109331,62.316142,2.221608,1.069108,5.111074,16,500,0.000,0
PW,58,WML,14,68.758514,65.715874,65.925951,65.820912,0.428666,0.337284,1.059476,16,500,0.000,0
PW,58,WML,15,68.389648,65.073572,64.930003,65.001788,1.031061,0.536900,2.247339,16,500,0.000,0
PW,59,WML,0,59.583099,58.900499,58.684627,58.792563,0.362796,0.706526,1.538640,16,500,0.000,0
PW,59,WML,1,59.683807,59.035232,57.745363,58.390297,0.687767,0.451671,1.723731,16,500,0.000,0
PW,59,WML,2,59.765968,60.280818,59.612223,59.946521,0.611661,0.997046,2.286321,16,500,0.000,0
PW,59,WML,3,59.629406,58.955482,59.037102,58.996292,0.604469,0.533332,1.558137,16,500,0.000,0
PW,59,WML,4,60.196365,57.093059,58.711315,57.902187,0.815997,0.393670,1.939783,16,500,0.000,0
PW,59,WML,5,60.362392,59.697688,60.619897,60.158792,0.954243,0.330123,2.008270,16,500,0.000,0
PW,59,WML,6,60.046116,59.836690,58.824141,59.330416,0.780771,0.354318,1.737222,16,500,0.000,0
PW,59,WML,7,59.693523,60.455252,60.231310,60.343281,0.585684,0.501784,1.494660,16,500,0.000,0
PW,59,WML,8,60.281166,59.716240,59.781438,59.748839,0.521826,0.695494,1.680353,16,500,0.000,0
PW,59,WML,9,60.033852,59.673133,60.305274,59.989204,0.502725,0.665546,1.644317,16,500,0.000,0
