d,c_star,c_cell,sigma,omega,policy_reachable,is_argmin_cell,pw_2Cov_over_VarE,pw_2Cov_over_MSE,pw_VarE_over_MSE,pw_smooth_over_MSE,pw_2Cov_pooled_over_VarE,zo_2Cov_over_VarE,zo_2Cov_over_MSE,zo_VarE_over_MSE,zo_smooth_over_MSE,zo_2Cov_pooled_over_VarE
8,2.8745920267492266,3.3122238327183813,1.2189807464475195,2.717207669088465,True,True,0.09524434513781863,0.0008154309273990905,0.008561462900701994,0.991664129799883,0.0263497842835873,0.23285633883614495,0.0002068267170795744,0.0008882159623110499,0.9990993784969526,0.013966806793156981
8,2.8745920267492266,3.312223832718382,1.6457795021028379,2.012556255857059,True,False,0.09586999410960556,0.0007435260081350138,0.007755565388738428,0.992344982452332,0.01296460490373167,0.2078070835823614,0.00018072124475144774,0.0008696587317237499,0.9991357556379645,0.006225855604226363
8,2.8745920267492266,3.312223832718382,2.222012265112078,1.4906415615808106,True,False,0.09608314365818324,0.000704778084878016,0.007335085614863636,0.9923335248750026,0.04517868332204861,0.23480079172061452,0.00020149059870862898,0.0008581342389525638,0.9991343290485696,0.008782673078050626
8,2.8745920267492266,3.312223832718382,2.999999999999996,1.1040746109061288,True,False,0.11385199815699201,0.000807184158515133,0.007089767167740843,0.992468674497966,0.06228107691636401,0.25062360597784195,0.00021350377068917058,0.0008518901077021724,0.9991339199339238,0.016657029170438944
16,4.060321552218873,4.471924684742427,0.01,447.1924684742427,False,False,0.0010537052060569415,0.000996506927449401,0.9457170010371481,0.054199489850929705,8.830243278952276e-05,0.16286576829100288,0.00019116027866804646,0.001173729020370247,0.9988376904581011,0.00972922904128164
16,4.060321552218873,4.471924684742427,0.013501275609964631,331.2223832718382,False,False,0.0012654816386095458,0.0011457906362340288,0.9054186179208195,0.0943351572139919,0.0002719458826180273,0.14584647145750643,0.0001712728895195146,0.0011743368749885482,0.9987959583827171,0.025294907217136946
16,4.060321552218873,4.471924684742426,0.018228444309622584,245.3267327032263,False,False,0.001714302848138316,0.001440500892722578,0.8402837889973297,0.1597542739917296,4.5297778628522725e-05,0.16814868459717072,0.0001975814117101711,0.001175039889152339,0.9988118931133064,0.011120471451562582
16,4.060321552218873,4.471924684742427,0.024610725056510595,181.70633634214732,False,False,0.002894740136235461,0.002151036235783018,0.7430843994792529,0.2568045093237584,0.00014950010667227047,0.17316389123637504,0.0002031720469935846,0.0011732933785615115,0.9988592613098106,0.02774641787583807
16,4.060321552218873,4.471924684742427,0.03322761819490119,134.58456933361077,False,False,0.0034362309549383525,0.0021111994793545697,0.614393941222279,0.38522778067754604,0.0006156930835329899,0.1656118632661601,0.00019435390099131766,0.0011735505969096267,0.9988408918788642,0.0123066494208396
16,4.060321552218873,4.471924684742427,0.04486152311120365,99.68285458470345,False,False,0.004461374051050486,0.0020887746999067635,0.4681908927620484,0.5321867907727843,0.0008066870600680309,0.16418683613296128,0.00019233922757101073,0.00117146558214479,0.9988572908530626,0.024547400833369485
16,4.060321552218873,4.471924684742426,0.06056877878071584,73.83217516953168,False,False,0.006773648666402433,0.0022216820604996934,0.32798897166298635,0.6725632232552655,0.0016835776991277957,0.15464628679171782,0.00018085063288714572,0.0011694469789030285,0.9988088296689874,0.01857574776963132
16,4.060321552218873,4.471924684742425,0.0817755775677422,54.68533292886767,False,True,0.008378835007536972,0.0018005829957092516,0.21489658097928674,0.7853676773519033,0.0012297000258717973,0.16135595105750972,0.00018808280160060816,0.0011656390753977991,0.9988606323001056,0.022538173314580665
16,4.060321552218873,4.471924684742428,0.11040746109061289,40.503826829893846,True,False,0.011360054290848695,0.0015306160913054606,0.13473668805777428,0.8649015065249352,0.002685277651586595,0.17855879251544052,0.0002069717732493846,0.0011591239520254211,0.9988819670232045,0.0354500268570206
16,4.060321552218873,4.471924684742426,0.14906415615808105,29.99999999999996,True,False,0.013961744645101998,0.001166164106594629,0.08352567220198645,0.9166101202669762,0.0016257572717775519,0.15045289739864143,0.0001726590121185483,0.001147595128467811,0.9988378287145053,0.012701480396317102
16,4.060321552218873,4.471924684742426,0.2012556255857059,22.22012265112078,True,False,0.020588570418757564,0.001087702953331625,0.05283042635833787,0.9471448917773653,0.0004671903294774363,0.14810287254422091,0.00016759295238791977,0.001131598256731175,0.9988705441307428,0.0018932403450397852
16,4.060321552218873,4.471924684742427,0.2717207669088465,16.457795021028378,True,False,0.0215894626609459,0.0007541547944793155,0.03493161484947647,0.9649357978928752,0.003795623483763793,0.17200760914783222,0.00019091950224700484,0.001109948002840495,0.9989018366327749,0.010617286202128746
16,4.060321552218873,4.471924684742426,0.3668576962987294,12.189807464475196,True,False,0.028048793896535175,0.0006969515533133493,0.024847826109180498,0.9754520130168165,0.012067016433538968,0.17186555566997092,0.00018648408624614862,0.0010850579426412196,0.998931714288196,0.01545745178963854
16,4.060321552218873,4.471924684742427,0.4953046867365847,9.028633898472895,True,False,0.032460842152717724,0.0006256290362615334,0.01927334581518717,0.9807344190048657,0.00040287867646390715,0.1677746809652193,0.00017786249087468333,0.0010601271291438505,0.998919894444182,0.018845312156856628
16,4.060321552218873,4.471924684742428,0.6687245086537824,6.687245086537825,True,False,0.03286300048241671,0.0005315935524005016,0.01617605040918068,0.9837244728549775,0.006149630677768191,0.1306452068662304,0.0001358794678538444,0.001040064699755678,0.9989649443940095,0.004816136695307046
16,4.060321552218873,4.471924684742427,0.9028633898472894,4.953046867365847,True,False,0.03318473991728282,0.0004806561134625323,0.014484251335421906,0.9856165535124143,0.006959617414881932,0.17198134216340713,0.00017665311633347882,0.0010271644244154857,0.998961240279258,0.011288646735096641
16,4.060321552218873,4.471924684742426,1.2189807464475195,3.6685769629872937,True,False,0.03967438322941751,0.0005379314832782595,0.01355866026114799,0.98644392191939,0.00019044510952789679,0.1517856974583251,0.0001544240586289129,0.0010173821461097296,0.9989750280216962,0.007460158626558244
16,4.060321552218873,4.471924684742426,1.6457795021028379,2.717207669088465,True,False,0.03930611013812571,0.0005104914031478757,0.012987583898634499,0.9869741458607482,0.0029466789909724594,0.15188705108954545,0.00015388699989444732,0.001013167342380772,0.9989690683099931,0.017533478313765328
